model,dataset,trial,inference_time,domain,num_variates,prediction_length,frequency
chronos_bolt_tiny,jena_weather/10T/short,1,0.38555240631103516,"('Nature',)","(21,)",48,10T
chronos_bolt_tiny,jena_weather/10T/short,2,0.37923192977905273,"('Nature',)","(21,)",48,10T
chronos_bolt_tiny,jena_weather/10T/short,3,0.3834497928619385,"('Nature',)","(21,)",48,10T
chronos_bolt_tiny,jena_weather/10T/short,4,0.36789584159851074,"('Nature',)","(21,)",48,10T
chronos_bolt_tiny,jena_weather/10T/short,5,0.36324596405029297,"('Nature',)","(21,)",48,10T
chronos_bolt_tiny,jena_weather/10T/short,6,0.42270898818969727,"('Nature',)","(21,)",48,10T
chronos_bolt_tiny,jena_weather/10T/short,7,0.41965484619140625,"('Nature',)","(21,)",48,10T
chronos_bolt_tiny,jena_weather/10T/short,8,0.4036695957183838,"('Nature',)","(21,)",48,10T
chronos_bolt_tiny,jena_weather/10T/short,9,0.37123656272888184,"('Nature',)","(21,)",48,10T
chronos_bolt_tiny,jena_weather/10T/medium,0,0.9001798629760742,"('Nature',)","(21,)",480,10T
chronos_bolt_tiny,jena_weather/10T/medium,1,0.9090428352355957,"('Nature',)","(21,)",480,10T
chronos_bolt_tiny,jena_weather/10T/medium,2,0.903578519821167,"('Nature',)","(21,)",480,10T
chronos_bolt_tiny,jena_weather/10T/medium,3,0.9097321033477783,"('Nature',)","(21,)",480,10T
chronos_bolt_tiny,jena_weather/10T/medium,4,0.8963901996612549,"('Nature',)","(21,)",480,10T
chronos_bolt_tiny,jena_weather/10T/medium,5,0.9033377170562744,"('Nature',)","(21,)",480,10T
chronos_bolt_tiny,jena_weather/10T/medium,6,0.9419939517974854,"('Nature',)","(21,)",480,10T
chronos_bolt_tiny,jena_weather/10T/medium,7,0.944657564163208,"('Nature',)","(21,)",480,10T
chronos_bolt_tiny,jena_weather/10T/medium,8,0.9004271030426025,"('Nature',)","(21,)",480,10T
chronos_bolt_tiny,jena_weather/10T/medium,9,0.9121053218841553,"('Nature',)","(21,)",480,10T
chronos_bolt_tiny,jena_weather/10T/long,0,1.0204479694366455,"('Nature',)","(21,)",720,10T
chronos_bolt_tiny,jena_weather/10T/long,1,0.9991159439086914,"('Nature',)","(21,)",720,10T
chronos_bolt_tiny,jena_weather/10T/long,2,1.0160143375396729,"('Nature',)","(21,)",720,10T
chronos_bolt_tiny,jena_weather/10T/long,3,1.031400442123413,"('Nature',)","(21,)",720,10T
chronos_bolt_tiny,jena_weather/10T/long,4,1.0307533740997314,"('Nature',)","(21,)",720,10T
chronos_bolt_tiny,jena_weather/10T/long,5,1.0388216972351074,"('Nature',)","(21,)",720,10T
chronos_bolt_tiny,jena_weather/10T/long,6,1.0075180530548096,"('Nature',)","(21,)",720,10T
